created_at,article,pageid,user,bytes,comment,project
2026-09-24T04:26:42Z,발데크프랑켄베르크군,4275804,Sangjinhwa,2180,"새 문서: [[파일:Hesse KB.svg|섬네일|250픽셀|헤센주 지도에 표시된 발데크프랑켄베르크군의 위치]] '''발데크프랑켄베르크군'''({{llang|de|Landkreis Waldeck-Frankenberg}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[코르바흐]]이며 면적은 1,848.58km<sup>2</sup>, 인구는…",ko.wikipedia.org
2026-09-24T04:36:57Z,마르부르크비덴코프군,4275810,Sangjinhwa,2140,"새 문서: [[파일:Hesse MR.svg|섬네일|250픽셀|헤센주 지도에 표시된 마르부르크비덴코프군의 위치]] '''마르부르크비덴코프군'''({{llang|de|Landkreis Marburg-Biedenkopf}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[마르부르크]]이며 면적은 1,262.55km<sup>2</sup>, 인구는…",ko.wikipedia.org
2026-09-24T04:41:48Z,페르디타_(위성),4275812,Ui 99,340,"새 문서: <code>페르디타</code> [[파일:Perdita, moon of Uranus, 2003.png|섬네일|페르디타]] 페르디타는 [[천왕성의 위성|천왕성의]] 위성이다 (화질은 안좋아 자세한 정보 없음) [[2003년]] 에찍힘 아래 에 있는 사진은 커서 어쩔수없음[[파일:페르디타(위성)(Celestia).png]]",ko.wikipedia.org
2026-09-24T04:44:44Z,포겔스베르크군,4275814,Sangjinhwa,1882,"새 문서: [[파일:Hesse VB.svg|섬네일|250픽셀|헤센주 지도에 표시된 포겔스베르크군의 위치]] '''포겔스베르크군'''({{llang|de|Vogelsbergkreis}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[라우터바흐]]이며 면적은 1,458.96km<sup>2</sup>, 인구는 100,723명(2025년 12월…",ko.wikipedia.org
2026-09-24T04:51:49Z,기센군,4275817,Sangjinhwa,1685,"새 문서: [[파일:Hesse GI.svg|섬네일|250픽셀|헤센주 지도에 표시된 기센군의 위치]] '''기센군'''({{llang|de|Landkreis Giessen}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[기센]]이며 면적은 854.66km<sup>2</sup>, 인구는 267,283명(2025년 12월 31일 기준), 인…",ko.wikipedia.org
2026-09-24T04:52:03Z,스타니스와프_야시코프스키,4275818,Kafuka...,2286,"새 문서: '''스타니스와프 야시코프스키'''(Stanisław Jaśkowski, 1906년 4월 22일 ~ 1965년 11월 16일)는 폴란드의 [[논리학자]]로, [[증명 이론]]과 [[형식의미론]]에 공헌하였다. [[얀 우카시에비치]]의 제자로서 [[르부프-바르샤바 학파|르부프-바르샤바 논리학파]]의 일원이었다. 1930년대 [[게르하르트 겐첸]]…",ko.wikipedia.org
2026-09-24T04:52:52Z,센터빌_뱅크_스타디움,4275821,KiMsM,1280,"새 문서: {{경기장 정보 | 이름 = 센터빌 뱅크 스타디움 | 별칭 = | 원어이름 = Centreville Bank Stadium | 전체이름 = | 이전이름 = | 그림 = The Stadium at Tidewater Landing, Pawtucket, Rhode Island.jpg | 위치 = {{USA}} [[로드아일랜드주]] 포티킷 | 좌표 =…",ko.wikipedia.org
2026-09-24T05:01:47Z,란딜군,4275825,Sangjinhwa,2207,"새 문서: [[파일:Hesse LDK.svg|섬네일|250픽셀|헤센주 지도에 표시된 란딜군의 위치]] '''란딜군'''({{llang|de|Lahn-Dill-Kreis}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[베츨라어]]이며 면적은 1,066.51km<sup>2</sup>, 인구는 253,439명(2025년 12월 31일 기준)…",ko.wikipedia.org
2026-09-24T05:05:37Z,흰색_교향곡_3번,4275827,하늘이푸른날,13361,"WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1361419436|Symphony in White, No. 3]]",ko.wikipedia.org
2026-09-24T05:06:29Z,르부프_교수_학살,4275828,Kafuka...,1274,새 문서: [[File:Wroclaw-pomnikLwowskichProfesorow.jpg|thumb|right|[[브로츠와프]]에 있는 희생자 추모비]] '''르부프 교수 학살'''({{llang|pl|Mord profesorów lwowskich}})은 1941년 7월 25일 [[나치 독일]] 점령군이 [[르부프]](현 우크라이나 르비우) 출신의 [[…,ko.wikipedia.org
2026-09-24T05:09:18Z,림부르크바일부르크군,4275830,Sangjinhwa,1886,"새 문서: [[파일:Hesse LM.svg|섬네일|250픽셀|헤센주 지도에 표시된 림부르크바일부르크군의 위치]] '''림부르크바일부르크군'''({{llang|de|Lahn-Dill-Kreis}})은 [[독일]] [[헤센주]]에 위치한 군으로 군청 소재지는 [[림부르크안데어란]]이며 면적은 738.44km<sup>2</sup>, 인구는 172,995명(20…",ko.wikipedia.org
