created_at,article,pageid,user,bytes,comment,project
2026-09-24T11:51:47Z,야상곡:_파란색과_은색_-_첼시,4276089,하늘이푸른날,6160,WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1361593551|Nocturne: Blue and Silver – Chelsea]],ko.wikipedia.org
2026-09-24T11:58:14Z,라랏섬,4276094,JinsengTea,2686,"""[[:en:Special:Redirect/revision/1305787598|Larat]]"" 문서를 번역하여 만듦",ko.wikipedia.org
2026-09-24T12:04:16Z,셀라루섬,4276095,JinsengTea,1075,"""[[:en:Special:Redirect/revision/1349703137|Selaru]]"" 문서를 번역하여 만듦",ko.wikipedia.org
2026-09-24T12:10:23Z,샤를_튀리페,4276097,Kimchosip00,1800,잘못된거편집,ko.wikipedia.org
2026-09-24T12:11:08Z,하마다_미쓰마사,4276098,RhapsoDJ,2692,새 문서: {{전문가 필요|경마}} {{경마인 정보 | 이름 = 하마다 미쓰마사 | 원어명 = {{lang|ja|浜田光正}} | 사진 = | 사진 설명 = | 본명 = | 로마자 표기 = Mitsumasa Hamada | 출생일 = {{출생일과 나이|1938|7|23}} | 출생지 = [[일본]] [[도쿄도]] [[아라카와구]] | 국적 = 일본 <!--…,ko.wikipedia.org
2026-09-24T12:11:44Z,최성배_(소설가),4276099,달마산,1154,"새 문서: 최성배(1952년~)는 대한민국 소설가이다. 전남광주 통합특별시 해남에서 태어났다. 소설가 이호철, 유현종 문하생으로 소설 창작 수업에 매진하던 작가는 1986년 《동촌문학》에 작품을 발표하면서 작가 활동을 시작하여 소설집으로《물살》《발기에 관한 마직막 질문》《무인시대에 생긴 일》《은밀한 대화》《개밥》《흔들리는 불빛들》《나비의 뼈》《찢어진...",ko.wikipedia.org
2026-09-24T12:12:17Z,야상곡:_파란색과_금색_-_올드_배터시_다리,4276101,하늘이푸른날,11607,WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1376476561|Nocturne: Blue and Gold – Old Battersea Bridge]],ko.wikipedia.org
2026-09-24T12:38:56Z,빈첸초_페루자,4276107,베르니사주,19232,새 문서: {{인물 정보 | 이름 = 빈첸초 페루자 | 원어명 = Vincenzo Peruggia | 그림 = Vincenzo_peruggia.jpg | 그림설명 = 《모나리자》 도난 사건 2년 전인 1909년에 경찰이 촬영한 빈첸초 페루자의 사진 | 본명 = 피에트로 빈첸초 안토니오 페루자<br/>(Pietro Vincenzo Antonio Perugi…,ko.wikipedia.org
2026-09-24T12:51:46Z,타님바르_제도,4276112,JinsengTea,9781,"""[[:en:Special:Redirect/revision/1365102649|Tanimbar Islands]]"" 문서를 번역하여 만듦",ko.wikipedia.org
2026-09-24T13:05:45Z,화가의_초상_(휘슬러),4276115,하늘이푸른날,2219,WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1374745917|Portrait of the Painter (Whistler)]],ko.wikipedia.org
2026-09-24T13:07:47Z,작동유,4276116,Khlee560,17407,WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1356783862|Hydraulic fluid]],ko.wikipedia.org
2026-09-24T13:12:26Z,오쿠히라_신지,4276118,RhapsoDJ,2211,새 문서: {{전문가 필요|경마}} {{경마인 정보 | 이름 = 오쿠히라 신지 | 원어명 = {{lang|ja|奥平真治}} | 사진 = | 사진 설명 = | 본명 = | 로마자 표기 = Shinji Okuhara | 출생일 = {{출생일|1936|10|5}} | 출생지 = [[일본]] [[가나가와현]] [[요코하마시]] | 사망일 = {{사망일과 나이|2…,ko.wikipedia.org
2026-09-24T13:15:48Z,회색과_검은색의_배열_2번:_토머스_칼라일의_초상,4276121,하늘이푸른날,6932,"WikiVault의 도움을 받아 게시 - 번역된 원문: [[:en:Special:PermanentLink/1375544962|Arrangement in Grey and Black, No. 2: Portrait of Thomas Carlyle]]",ko.wikipedia.org
