created_at,article,pageid,user,bytes,comment,project
2026-09-26T12:20:08Z,ترياكونتاشينوس,10522582,Mishary94,11720,أنشأ الصفحة ب'[[File:Nubia today.png|thumb|left|خريطة وادي النيل الأدنى؛ كانت ترياكونتاسكوينوس المنطقة الواقعة بين الشلال الأول (1) والشلال الثاني (2). تجدر الإشارة إلى أن [[Lake Nasser]] لم تكن موجو…,ar.wikipedia.org
2026-09-26T12:23:24Z,حدث_مياكي,10522584,صافي الكوفي,14893,أنشأ الصفحة ب'[[ملف:Time profile of the 774 AD spike in C-14..jpg|تصغير]] '''حدث مياكي''' هو تعزيز حاد ملحوظ في إنتاج النظائر الكونية بواسطة [[الأشعة الكونية]]. ويمكن تمييزه بارتفاع مفاجئ في تركيز [[…,ar.wikipedia.org
2026-09-26T12:30:48Z,خع_كاو_رع_سنب,10522587,Doaa970,5230,أنشأ الصفحة ب'{{صندوق معلومات مسؤول مصري قديم | name = خاكوريسنب | style = حاكم إقليم الإقليم الثامن عشر من أقاليم مصر السفلى | image = | alt = | caption = | egyptian_name = خاكاعورع-سنب | tenure = أ…,ar.wikipedia.org
2026-09-26T12:31:16Z,رسالة_تل_العمارنة_EA_288,10522588,Mishary94,28218,"أنشأ الصفحة ب'<!-- [[File:Vorderasiatisches Museum Berlin 019.jpg|thumb|right|310px|Amarna letter EA 288, from [[عبدي هيبا]], letter 4 of 6 from [[القدس]]. <br>(very high-resolution expandable photo)…",ar.wikipedia.org
2026-09-26T12:33:21Z,مطار_برغن_فليسلاند,10522590,Mohamed Belgazem,25273,أنشأ الصفحة ب'{{صندوق معلومات مطار | name = مطار برغن | native_name = {{لغة|nn|Bergen lufthamn}} | image = Avinor logo purple.svg | image_size = 150 | image2 = New Bergen Airport Flesland with old te…,ar.wikipedia.org
2026-09-26T12:38:32Z,جامع_رشان,10522594,Zainab S. Aldabagh,4341,انشاء مقالة,ar.wikipedia.org
2026-09-26T12:39:12Z,المؤامرات_في_مصر_القديمة,10522596,زين العابدين 22,145281,أنشأ الصفحة ب'[[ملف:Ramses III mummy head.png|thumb|مومياء [[رمسيس الثالث]]، الفرعون الذي شُق حلقه خلال مؤامرة.]] تشير الأدلة في [[مصر القديمة]] إلى أن المؤامرات السياسية كانت تحدث أحيانا داخل القصر…,ar.wikipedia.org
2026-09-26T12:40:09Z,الصادق_مطيمط,10522598,Houss 2020,7042,"أُنشئَت بترجمة الصفحة ""[[:fr:Special:Redirect/revision/237411242|Sadok Mtimet]]""",ar.wikipedia.org
2026-09-26T12:42:37Z,أرثر_مينش,10522601,محمد أحمد عبد الفتاح,8840,"أُنشئَت بترجمة الصفحة ""[[:en:Special:Redirect/revision/1364404648|Arthur Mensch]]""",ar.wikipedia.org
2026-09-26T12:46:12Z,صولجان_حكا_والمخباط,10522606,Mishary94,6050,"أنشأ الصفحة ب'[[File:Grand fléau de Toutânkhamon manche en bronze recouvert d'or et de verre, battoir en bois doré et en cornaline, 1336-1326 av. J.-C. (47404838372).jpg|thumb|left|عصا الراعي والمخبا…",ar.wikipedia.org
2026-09-26T12:46:52Z,مطار_مولده,10522607,Mohamed Belgazem,5739,أنشأ الصفحة ب'{{صندوق معلومات مطار | name = مطار مولده | native_name = {{صغير|''{{لغة|no|Molde lufthavn}}''}} | image = Avinor logo purple.svg | image_size = 150 | image2 = Molde Airport.jpg | image2…,ar.wikipedia.org
2026-09-26T12:54:55Z,بيت_الأبدية_(مصر_القديمة),10522610,Mishary94,27848,"أنشأ الصفحة ب'{| width=""300"" class=""toptextcalls"" style=""background: rgb(255, 255, 222); margin: 5px 0px 10px 1em; border: 1px solid rgb(255, 204, 119); border-image: none; color:#000; border-collaps…",ar.wikipedia.org
2026-09-26T12:58:20Z,مطار_أوليسوند_فيغرا,10522612,Mohamed Belgazem,6852,أنشأ الصفحة ب'{{صندوق معلومات مطار | name = مطار أوليسوند فيغرا | native_name = {{صغير|''{{لغة|nn|Ålesund lufthamn}}''}} | image = Avinor logo purple.svg | image_size = 150 | image2 = Alesund-lufthav…,ar.wikipedia.org
2026-09-26T12:59:13Z,عميدة,10522613,Mohammad hajeer,4421,أنشأ الصفحة ب'{{صندوق معلومات هالاخاه}} '''العميدة''' (بالعبرية: תְפִלָת הַעֲמִידָה، ومعناها الحرفي «صلاة الوقوف»)، وتسمى أيضًا '''شِمونه عِسريه''' (بالعبرية: שְׁמוֹנֶה עֶשְׂרֵה، «الثماني عشرة»)، هي…,ar.wikipedia.org
2026-09-26T13:01:33Z,الجسيمات_الشمسية_النشطة,10522616,صافي الكوفي,31778,أنشأ الصفحة ب' '''الجسيمات الشمسية النشطة''' (بالإنجليزية: '''Solar energetic particles'''، ويُختصر إلى '''SEPs''') هي إلكترونات وبروتونات وأيونات ثقيلة تنبعث من [[الشمس]] بطاقة أعلى بكثير من الطاقة…,ar.wikipedia.org
2026-09-26T13:07:39Z,شوكة_ثنائية_الأسنان,10522620,Mishary94,17447,أنشأ الصفحة ب'{{short description|أداة ذات شقين تشبه المذراة}} [[File:Hendrick Goltzius 003.jpg|thumb|left|بلوتو وهو يمسك بشوكة ثنائية الأسنان في نقش خشب من سلسلة «الآلهة والإلهات» ل[[هيندريك غولتزيو…,ar.wikipedia.org
2026-09-26T13:09:33Z,عبد_العزيز_غشام,10522625,Houss 2020,5497,"أُنشئَت بترجمة الصفحة ""[[:fr:Special:Redirect/revision/234313200|Abdelaziz Ghachem]]""",ar.wikipedia.org
2026-09-26T13:10:14Z,انعدام_الترانسفيرين_في_الدم,10522627,Sondos khieriah,4141,أنشأ الصفحة ب' '''انعدام الترانسفيرين في الدم''' هو اضطراب وراثي نادر للغاية، يتميز بنقص حاد أو غياب تام لبروتين [[ترانسفيرين|الترانسفيرين]]، وهو ناقل الحديد في [[بلازما الدم]]. يؤدي هذا النقص إلى خل…,ar.wikipedia.org
