created_at,article,pageid,user,bytes,comment,project
2026-09-26T17:19:32Z,مطار_كيبيك_سيتي_جون_لوساج_الدولي,10522868,Mohamed Belgazem,16585,أنشأ الصفحة ب'{{صندوق معلومات مطار | name = مطار كيبك الدولي جان لوساج | native_name = <small>''Aéroport international Jean-Lesage de Québec''</small> | image = YQB Airport logo.svg | image_size = 22…,ar.wikipedia.org
2026-09-26T17:24:33Z,إيلي_جونيور_كروبي,10522869,يزن البلوي,466,أنشأ الصفحة ب''''إيلي جونيور كروبي''' {{إنج|Eli Junior Kroupi}} هو [[كرة القدم|لاعب كرة قدم]].<ref>{{استشهاد بويب|عنوان=إيلي كروبي|مسار=https://www.365scores.com/ar/football/player/eli-kroupi-130823|…,ar.wikipedia.org
2026-09-26T17:47:23Z,سيف_راشيد,10522877,Mohammed Qays,567,ج,ar.wikipedia.org
2026-09-26T17:54:20Z,محمد_عبد_اللطيف_عبد_الكريم,10522879,Sivan jaf,27061,إنشاء مقالة جديدة عن طريق صندوق إنشاء المقالة في الصفحة الرئيسة.,ar.wikipedia.org
2026-09-26T17:55:03Z,معركة_دنبار_(1650),10522880,كثيب,7864,إنشاء «معركة دنبار (1650)»,ar.wikipedia.org
2026-09-26T17:55:26Z,ريد_(أنغري_بيردز),10522881,Belliabderaouf8,8289,إنشاء مقالة شخصية خيالية ريد (جاسر) من أنغري بيردز,ar.wikipedia.org
2026-09-26T17:57:46Z,الكاذبة_المثالية,10522883,Muatsem90,4409,أنشأ الصفحة ب'{{صندوق معلومات تلفاز | image = | caption = | genre = | writer = بايك جاي يونغ | director = [[:ko:조영민 (연출가)|جو يونغ-مين]] | music = [[:en:Kim Tae-seong (composer)|كيم تاي-سونغ]] | compa…,ar.wikipedia.org
2026-09-26T17:58:59Z,يوسف_خليل_(Gattouz0),10522885,LordPW,1918,;,ar.wikipedia.org
2026-09-26T18:02:36Z,سافيريو_كوستانزو,10522891,Adam Salemi,2666,إنشاء مقالة عن المخرج وكاتب السيناريو الإيطالي سافيريو كوستانزو,ar.wikipedia.org
2026-09-26T18:12:16Z,جهاز_لوكاس,10522904,علاء,3111,+,ar.wikipedia.org
2026-09-26T18:17:08Z,أوين_نينه,10522906,عماد الدين المقدسي,1864,"أنشأ الصفحة ب'{{صندوق معلومات شخص | الاسم = أوين نينه | الاسم الأصلي = Ninh Thị Uyên | الصورة = Uyen Ninh, 2023 (cropped).jpg | تعليق الصورة = أوين في عام 2023 | تاريخ الولادة = 10 نوفمبر 1995 | مكان…",ar.wikipedia.org
