created_at,article,pageid,user,bytes,comment,project
2026-09-25T09:20:34Z,ICM_opleidingen_&_trainingen,6079611,~2026-51508-38,540,Pagina aangemaakt voor ICM opleidingen & trainingen,nl.wikipedia.org
2026-09-25T09:43:48Z,Anciens_Etablissements_Felix_Beernaerts,6079620,~2026-51581-04,7538,https://nl.wikipedia.org/wiki/Event:GLAM/Industriemuseum_Gent/Wikimarathon_50_jaar_Industriemuseum,nl.wikipedia.org
2026-09-25T09:50:11Z,Benjamín_Noval_(2008),6079621,Yannick1,5385,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox wielrenner | naam = Benjamín Noval | volledigenaam = Benjamín Noval Suárez | afbeelding = | onderschrift = | geboortedatum = [[7 oktober]] [[2008]] |…,nl.wikipedia.org
2026-09-25T09:50:31Z,Grand_Slam_of_Darts_2026,6079622,El Savoy,18562,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox individueel dartstoernooi | naam = Grand Slam of Darts 2026 | afbeelding = | onderschrift = | data = 14-22 november | locatie = WV Active Aldersley |…,nl.wikipedia.org
2026-09-25T09:59:28Z,Come_to_Me_(Sharon_Doorson_&_Rochelle),6079627,Een Muziekfan,1465,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox single | Titel = Come to Me | Artiest = [[Sharon Doorson]] & [[Rochelle Perts|Rochelle]] ft. [[Rollàn]] | Albums = #Clubvibes | Releasedatum = [[25 a…,nl.wikipedia.org
2026-09-25T10:00:10Z,RC_Garage,6079628,~2026-51492-45,7438,Nieuw artikel aangemaakt over RC Garage met neutrale beschrijving en bronvermelding.,nl.wikipedia.org
2026-09-25T10:01:14Z,Lijst_van_voetbalinterlands_Nederland_-_Servië_(mannen),6079629,VanBeem,1885,Nieuw.,nl.wikipedia.org
2026-09-25T10:08:02Z,Dispuut_Ebrius_Vespertina,6079632,SerialBas,705,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox studentenvereniging | naam = Dispuut Ebrius Vespertina | afkorting = D.E.V. | plaats = {{NL-vlag|Utrecht}} | type = Dispuut | oprichting = 2022 | aan…,nl.wikipedia.org
2026-09-25T10:11:45Z,NAC_in_het_seizoen_1981/82,6079633,SCPEC1910,7634,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox voetbalclub | naamclub = NAC — seizoen 1981/1982 | volledigenaam = '''N'''OAD '''A'''DVENDO '''C'''ombinatie | afbeelding = | onderschrift = | oprich…,nl.wikipedia.org
2026-09-25T10:11:50Z,NAC_in_het_seizoen_1982/83,6079634,SCPEC1910,6878,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox voetbalclub | naamclub = NAC — seizoen 1982/1983 | volledigenaam = '''N'''OAD '''A'''DVENDO '''C'''ombinatie | afbeelding = | onderschrift = | oprich…,nl.wikipedia.org
2026-09-25T10:13:27Z,René_Bianchi,6079636,Yannick1,2438,[[WP:GS|Nieuwe pagina aangemaakt]] met '{{Infobox wielrenner | naam = René Bianchi | volledigenaam = | afbeelding = | onderschrift = | geboortedatum = [[20 mei]] [[1934]] | geboortestad = [[Conflans-…,nl.wikipedia.org
