created_at,article,pageid,user,bytes,comment,project
2026-09-23T17:13:02Z,Branta_hylobadistes,6041600,Стефанко1982,1215,Створена сторінка: {{заголовок курсивом}} {{Картка:Таксономія | name = {{вимер}}''Branta hylobadistes'' | image = | image_caption = | image_width = 300px | domain = [[Еукаріоти]] (Eukaryota) | regnum…,uk.wikipedia.org
2026-09-23T17:45:35Z,Бертольд_Арнольд_Адольф,6041607,Валерія Матвєєва,3276,"Створено шляхом перекладу сторінки «[[:ru:Special:Redirect/revision/128912695|Бертольд, Арнольд Адольф]]»",uk.wikipedia.org
2026-09-23T17:47:43Z,Кеведо,6041609,Білецький В.С.,662,"Створена сторінка: * [[Франсіско де Кеведо]], Франсіско Гомес де Кеведо і Сантібаньєс Вільєґас (ісп. Francisco Gómez de Quevedo y Santibáñez Villegas, нар. 14 вересня 1580, Мадрид&nbsp;— пом. 8 верес…",uk.wikipedia.org
2026-09-23T17:51:44Z,Візова_політика_Японії,6041610,OlviiaDem,87401,"Створена сторінка: {{Політика Японії|expanded=Foreign}} [[Файл:2024 version of Japanese Visa.webp|thumb|200px|Багаторазова японська віза для тимчасових відвідувачів, формат 2023 року і дотепер]] [[Фа…",uk.wikipedia.org
2026-09-23T17:54:04Z,Брукер_(значення),6041611,Білецький В.С.,221,"Створена сторінка: * [[Люсія де Брукер]] * [[Брукер (Флорида)]], Брукер (англ. Brooker) — місто (англ. town) в США, в окрузі Бредфорд штату Флорида. {{Disambig}}",uk.wikipedia.org
2026-09-23T17:58:12Z,Бамбер,6041612,Білецький В.С.,503,"Створена сторінка: * [[Джеймі Бамбер]] (англ. Jamie Bamberі нар. 3 квітня 1973(19730403), Лондон, Англія)&nbsp;— актор, відомий за своїми роботами в британському циклі телефільмів «Хорнблауер». * [[Е…",uk.wikipedia.org
2026-09-23T18:01:32Z,Обед,6041613,Білецький В.С.,1220,"Створена сторінка: * [[Обед Варгас]] (ісп. Obed Vargas, нар. 5 серпня 2005, Анкоридж)&nbsp;— американський і мексиканський футболіст, півзахисник іспанського клубу «Атлетіко» та національної збірної.…",uk.wikipedia.org
2026-09-23T18:02:22Z,Валентина_Саверська-Лихошва,6041614,Гмиря А.С.,516,Створено сторінку та додано основну інформацію для подальшого доповнення.,uk.wikipedia.org
2026-09-23T18:03:12Z,Атлантська_кампанія,6041615,Olegvdv68,5814,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1373342806|Atlanta campaign]]»,uk.wikipedia.org
2026-09-23T18:06:27Z,Байліч,6041616,Білецький В.С.,266,Створена сторінка: ** Байліч**&nbsp;— прізвище таких осіб: * [[Ніколас Байліч]] (нар. 2004)&nbsp;— австрійський футболіст * [[Вернер Байліч]]&nbsp;— австрійський футболіст {{Disambig}},uk.wikipedia.org
