created_at,article,pageid,user,bytes,comment,project
2026-09-23T11:42:59Z,«Декадний_огляд»_у_галузі_астрономії_та_астрофізики,6041486,Білецький В.С.,2938,"Створена сторінка: '''«Декадний огляд» (Decadal Survey) у галузі астрономії та астрофізики''' — це аналітичний звіт, який приблизно кожні десять років готує Національна дослідницька рада при Націонал…",uk.wikipedia.org
2026-09-23T11:50:01Z,Облога_Чернігова_(1651),6041492,Krutyvuss,9727,Створена сторінка: {{Otheruses2|Облога Чернігова}} {{Військовий конфлікт | назва = Облога Чернігова (1651) | частина = Визвольна війна українського народу під проводом Богдана Хмельницького | дата =…,uk.wikipedia.org
2026-09-23T12:25:53Z,Візова_політика_Канади,6041505,OlviiaDem,147186,"Створена сторінка: [[File:Queenston Bridge Canada Passport Bridge.JPG|thumbnail|200px|{{Не перекладено|Штамп у паспорті|3=en|4=Passport stamp}} про в'їзд до Канади, виданий громадянину Колумбії [[Аге…",uk.wikipedia.org
2026-09-23T12:28:13Z,Ніколас_Байліч,6041506,AnatolyPm,9131,"Створена сторінка: {{пишу}} {{Футболіст | ім'я = Ніколас Байліч | повне-ім'я = | зображення = | підпис = | дата-народження = 08.07.2004 | місце-народження = [[Відень]], [[Австрія]] | зріст = 173 см |…",uk.wikipedia.org
2026-09-23T12:43:42Z,Ісала_Ван_Діст,6041516,Валерія Матвєєва,6823,"Створено шляхом перекладу сторінки «[[:ru:Special:Redirect/revision/154606873|Ван Дист, Исала]]»",uk.wikipedia.org
2026-09-23T12:48:46Z,EAST_(токамак),6041518,DDadyka,2762,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1368985555|Experimental Advanced Superconducting Tokamak]]»,uk.wikipedia.org
2026-09-23T13:17:15Z,Лазур_Володимир_Юрійович,6041526,TR101,983,"Створена сторінка: {{Особа}} '''Володимир Юрійович Лазур''' ({{ДН|15|2|1950}}, [[Вонігове]], [[Закарпатська область]])&nbsp;— український фізик. Доктор фізико-математичних наук (1994), професор (1995…",uk.wikipedia.org
2026-09-23T13:38:51Z,Кайтлін_Кеведо,6041530,Дядько Ігор,21814,Створена сторінка: {{short description|Spanish tennis player (born 2006)}} {{тенісист | name = Кайтлін Кеведо | fullname = | image = Quevedo WMQ26 (6).jpg | image_upright = .8 | caption = Quevedo at…,uk.wikipedia.org
2026-09-23T13:42:59Z,Трохимович_Сергій_Володимирович,6041535,Дмитро Сахарук,20337,"Створена сторінка: {{Військовик2 | ім'я = Трохимович Сергій Володимирович | портрет = Трохимович Сергій Володимирович.jpg | дата народження = 14.9.1994 | місце народження = [[Нововолинськ]], [[Волинс…",uk.wikipedia.org
2026-09-23T13:48:31Z,Реактив_Мельцера,6041536,Alessot,21477,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1374633695|Melzer's reagent]]»,uk.wikipedia.org
2026-09-23T13:50:04Z,Гіпотеза_сендвіча_Кіма_—_Ву,6041538,Taxfrest,19112,Створена сторінка: {{Короткий опис|Доведена гіпотеза теорії випадкових графів про вкладення випадкового регулярного графа між двома біноміальними випадковими графами}} '''Гіпотеза сендвіча Кіма — Ву'…,uk.wikipedia.org
2026-09-23T13:52:59Z,Ранні_європейські_землероби,6041539,Banan1111,71834,"Додано новую статтю, яку потрібно доробити",uk.wikipedia.org
2026-09-23T14:02:28Z,Глинський_повіт,6041540,Slovolyub,4959,"Створена сторінка: '''Глинський повіт'''&nbsp;— [[адміністративно-територіальна одиниця]] [[Чернігівське намісництво|Чернігівського намісництва]] у 1782—1796 роках, центром якої був [[Глинськ (Роменс…",uk.wikipedia.org
2026-09-23T14:09:11Z,Естафетний_біг_4×200_метрів,6041542,Andrii Grebonkin,12323,Створена сторінка: {{Картка:Легкоатлетична дисципліна | event = Естафетний біг 4×200 метрів | image = | caption = | category = арени з довжиною кола до 400 метрів (просто неба та в приміщенні) | surf…,uk.wikipedia.org
2026-09-23T14:09:34Z,Стоттінг,6041543,Taxfrest,16065,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1366013800|Stotting]]»,uk.wikipedia.org
