created_at,article,pageid,user,bytes,comment,project
2026-09-23T18:10:28Z,Суперкубок_Туркменістану_з_футболу_2026,6041617,Nicolas Polischuck,3563,Створена сторінка: {{Картка:Футбольний матч |назва = Суперкубок Туркменістану з футболу 2026 |логотип = |ширина = |підпис = |турнір = [[Суперкубок Туркменістану з футболу]] |команда1 = [[Аркадаг (фут…,uk.wikipedia.org
2026-09-23T18:18:09Z,Візова_політика_Південної_Кореї,6041621,OlviiaDem,101687,Створена сторінка: {{Політика Південної Кореї|expanded=Foreign}}{{Не плутати|Візова політика Північної Кореї|Візовою політикою Північної Кореї}} Відвідувачі '''[[Південна Корея|Південної Кореї]]''' п…,uk.wikipedia.org
2026-09-23T18:19:14Z,Нозографія,6041622,Валерія Матвєєва,1039,"Створена сторінка: '''Нозографія''' (від [[Грецька мова|грецького]] nosos — хвороба та grapho — пишу)— галузь медичної науки, що виконує письмовий перелік або опис хвороб.'<ref>http://slovopedia.org.…",uk.wikipedia.org
2026-09-23T18:43:46Z,Коропський_повіт,6041630,Slovolyub,4602,Створена сторінка: {{Адміністративна одиниця |назва =Коропський повіт |тип_регіону = [[Намісництво (Росія)|Намісництво]] |регіон = [[Новгород-Сіверське намісництво]] |країна = [[Російська імперія]] |…,uk.wikipedia.org
2026-09-23T18:53:31Z,Губерук_Володимир_Миколайович,6041634,Дмитро Сахарук,18383,"Створена сторінка: {{Військовик2 | ім'я = Губерук Володимир Миколайович | портрет = Губерук Володимир Миколайович.jpg | дата народження = 28.10.1976 | місце народження = [[Нововолинськ]], [[Волинська…",uk.wikipedia.org
2026-09-23T18:56:00Z,Калібрувальна_симетрія_(математика),6041637,Lxlalexlxl,6323,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1155083214|Gauge symmetry (mathematics)]]»,uk.wikipedia.org
2026-09-23T18:59:41Z,Анна_Шварц,6041640,Tetiana Stroiko,24282,Створено шляхом перекладу сторінки «[[:en:Special:Redirect/revision/1317214856|Anna Schwartz]]»,uk.wikipedia.org
2026-09-23T19:10:52Z,Блакеберг,6041649,Білецький В.С.,295,Створена сторінка: * [[Блакеберг (станція метро)]]&nbsp;— станція Стокгольмського метрополітену. * мікрорайон Блакеберг&nbsp;— є частиною району Бромма на заході міста Стокгольм. {{Disambig}},uk.wikipedia.org
2026-09-23T19:13:36Z,Шпальт_(значення),6041651,Білецький В.С.,395,"Створена сторінка: * [[Шпальт]] (нім. Spalt)&nbsp;— місто в Німеччині, розташоване в землі Баварія. * [[Янік Шпальт]], Я́нік Но́а Шпальт (нім. Yanik Noah Spalt; нар. 3 вересня 2007)&nbsp;— австрійськ…",uk.wikipedia.org
2026-09-23T19:16:31Z,Звієдріс,6041654,Білецький В.С.,559,"Створена сторінка: * [[Кріш'яніс Звієдріс]], Кріш'яніс Звієдріс (латис. Krišjānis Zviedris, нар. 25 січня 1997)&nbsp;— латвійський футболіст, воротар клубу «Рига» та національної збірної Латвії. * [[…",uk.wikipedia.org
2026-09-23T19:20:08Z,Діст,6041655,Білецький В.С.,805,"Створена сторінка: * [[Діст (місто)]], Діст (нід. Diest, нід. вимова: [dist])&nbsp;— місто в Бельгії, розташоване у землі Фландрія, провінції Фламандський Брабант, на березі річки Демер. * [[Ісала Ва…",uk.wikipedia.org
2026-09-23T19:24:23Z,Борглум,6041658,Білецький В.С.,1647,"Створена сторінка: '''Борглум''' (або '''Берглум''') може означати: * [[Берглум]] (дан. *Børglum*) — село в Північній Ютландії (Данія), де раніше розташовувалася резиденція католицького єпископа ** […",uk.wikipedia.org
2026-09-23T19:44:29Z,Blizzard_North,6041663,Дмитро Боришполець,9191,"Створена сторінка: '''Blizzard North''', раніше відома як '''Condor''', — американська студія з [[Розробник відеоігор|розробки відеоігор]], розташована в [[Сан-Матео (Каліфорнія)|Сан-Матео]], [[Каліф…",uk.wikipedia.org
2026-09-23T19:52:07Z,Федерація_Чехословаччини_та_Галичини,6041667,Stanislav Inalenko,10874,"Створена сторінка: '''Федерація Чехословаччини та Галичини''' (''також'' '''Західнославія''') — концепція спільної федеративної держави [[Чехи|чехів]], [[Словаки|словаків]] і [[Галичина|галицьких]] […",uk.wikipedia.org
2026-09-23T19:53:16Z,Константінос_Сотіріу,6041668,Visem,8785,Створена сторінка: {{в роботі}} {{Футболіст | ім'я = Константінос Сотіріу | зображення = | зображення розмір = | підпис = | місце-народження = | країна-народження = [[Кіпр]] | дата-народження = 21.6.…,uk.wikipedia.org
2026-09-23T20:06:10Z,Перестановка_візків,6041676,Beryllus Silvanus,9255,Створено статтю про перестановку вагонних візків,uk.wikipedia.org
2026-09-23T20:11:33Z,Сотіріу,6041680,Білецький В.С.,1009,"Створена сторінка: * [[П'єрос Сотіріу]] (грец. Πιέρος Σωτηρίου, нар. 13 січня 1993, Нікосія)&nbsp;— кіпрський футболіст, нападник, фланговий півзахисник клубу АПОЕЛ. * [[Андреас Сотіріу]] (грец. Ανδρ…",uk.wikipedia.org
