created_at,article,pageid,user,bytes,comment,project
2026-09-24T17:19:03Z,"Гончар,_Михаил_Андреевич",11615001,Schrike,2832,[[ВП:←|←]] Новая страница: «{{ФИО}} {{Хоккеист | Имя = Михаил Гончар | Позиция = [[защитник (хоккей с шайбой)|]] | Рост = 191 | Вес = 87 | Молодёжная карьера = {{хоккейная карьера |2010—2013|{{Флаг Р…,ru.wikipedia.org
2026-09-24T17:23:04Z,"Гончар,_Михаил",11615007,Schrike,380,"[[ВП:←|←]] Новая страница: «{{ФИО}} '''Михаил Гончар:'''<onlyinclude> * [[Гончар, Михаил Андреевич]] (род. 2001) — российский хоккеист. * [[Гончар, Михаил Тимофеевич]] (1922—2015) — советский и украи…",ru.wikipedia.org
2026-09-24T17:24:19Z,"Ниязалиев,_Нуржан_Ауезович",11615010,Алибек Шолпанкулов,8753,[[ВП:←|←]] Новая страница: «{{Государственный деятель |имя = Нуржан Ниязалиев |оригинал имени = {{lang-kk|Ниязалиев Нұржан Әуезұлы}} |изображение = |дата рождения = 26.12.1989 |место рождения = Шымке…,ru.wikipedia.org
2026-09-24T17:28:53Z,Неглерия_Грубери,11615012,~2026-51701-95,5883,[[ВП:←|←]] Новая страница: « неглерия Грубери (Naegleria gruberi) вид одноклеточных простейших организмов из рода Неглерия и семейства Валкампфидов имеет два жгутика впереди клетки. Передвигается в о…,ru.wikipedia.org
2026-09-24T17:30:40Z,Пирс_в_Кале,11615016,Shuvaev,6930,новая статья,ru.wikipedia.org
2026-09-24T17:34:49Z,Тартуское_городское_собрание,11615018,Кшрш,5708,[[ВП:←|←]] Новая страница: «{{Тартуское городское собрание | оригинальное название = Tartu Linnavolikogu | страна = {{Эстония}} | изображение = Tartu town hall.jpg | ширина изображения = 300px | подп…,ru.wikipedia.org
2026-09-24T17:43:22Z,Рыболовные_суда_входят_в_гавань_Кале,11615029,Shuvaev,4117,новая статья,ru.wikipedia.org
2026-09-24T17:44:12Z,Вюрцбургское_княжество-епископство,11615030,Wi1-ch,4900,[[ВП:←|←]] Новая страница: «{{Историческое государство |название = Вюрцбургское княжество-епископство |самоназвание = {{lang-de|Fürstbistum Würzburg (Hochstift Würzburg)}} |статус = '''[[князь-еписко…,ru.wikipedia.org
2026-09-24T17:52:37Z,Вечный_странник_(значения),11615039,Jet Jerry,689,"[[ВП:←|←]] Новая страница: «'''Вечный странник:''' * [[Вечный странник]] — песня, которую исполнила российская певица [[Кац, Мария Львовна|Мария Кац]] на [[Евровидение-1994|конкурсе песни «Евровидени…",ru.wikipedia.org
2026-09-24T17:53:45Z,"Зубченко,_Валерия_Сергеевна",11615041,Трифонов Андрей,2454,[[ВП:←|←]] Новая страница: «{{ФИО}} '''Валерия Сергеевна Зубченко''' ({{ВД-Преамбула}}) - российская спортсменка и тренер в контактных единоборствах. Многократная чемпионка России по кикбоксингу (в д…,ru.wikipedia.org
2026-09-24T17:54:09Z,Набег_на_Маунтс-Бей,11615042,Nogin,17624,[[ВП:←|←]] Новая страница: «{{Вооружённый конфликт | конфликт =Набег на Маунтс-Бей | часть = [[Англо-испанская война (1585—1604)]] | изображение = Spanish attack on Penzance.jpg | подпись = Нападение…,ru.wikipedia.org
2026-09-24T17:56:55Z,Приз_Известий_1979,11615047,Mr.Andrewgr,4374,Новая страница,ru.wikipedia.org
2026-09-24T18:00:12Z,Совет_старейшин_Раздана,11615049,Кшрш,5839,[[ВП:←|←]] Новая страница: «```wiki {{Орган законодательной власти | название = Совет старейшин Раздана | страна = Армения | тип = городской совет | должность главы 1 = Глава общины | глава 1 = [[Сев…,ru.wikipedia.org
2026-09-24T18:07:01Z,"Тэцу,_Накамура_(врач)",11615056,Ростислав Инакомыслящин,6754,"[[ВП:←|←]] Новая страница: «{{Редактирую|user={{subst:REVISIONUSER}}|date={{subst:#time:j xg Y}}}}{{не путать|Тэцу, Накамура|Тэцу Накамура| японским киноактёром и оперным певцом}}{{Врач | Изображение…",ru.wikipedia.org
2026-09-24T18:10:58Z,"Осипчук,_Сергей_Викторович",11615058,Vandosgangsta130804,7317,[[ВП:←|←]] Новая страница: «{{ФИО}} {{Военный деятель | имя = Сергей Викторович Осипчук | оригинал имени = {{lang-uk|Сергій Вікторович Осипчук}} | изображение = | дата рождения = 9.2.1986 | место рож…,ru.wikipedia.org
