created_at,article,pageid,user,bytes,comment,project
2026-09-24T11:24:24Z,Осада_Москвы_(1370),11614715,Воевода,8903,[[ВП:←|←]] Новая страница: «{{значения|Осада Москвы}} {{Вооружённый конфликт |конфликт = Осада Москвы 1370 года |часть = [[Литовско-московская война (1368—1372)]] |изображение = Moscow_Kremlin_under_…,ru.wikipedia.org
2026-09-24T11:26:27Z,Джеффри_Хэммонд,11614717,Roundabout,2887,[[ВП:←|←]] Новая страница: «{{Музыкант |Имя = Джеффри Хэммонд |Оригинал имени = {{lang-en|Jeffery Hammond}} |Изображение = |Описание изображения = |Дата рождения = 30.07.1946 |Место рождения = [[Блэк…,ru.wikipedia.org
2026-09-24T11:31:14Z,Voice_of_Youth_Advocates,11614721,ШаманСемен,4577,создание статьи,ru.wikipedia.org
2026-09-24T11:31:17Z,"Глотов,_Никита_Вячеславович",11614720,Schrike,2925,Никита Глотов,ru.wikipedia.org
2026-09-24T11:40:31Z,"Григорьев,_Тимофей",11614728,Aertu,722,новая страница значений,ru.wikipedia.org
2026-09-24T11:55:00Z,Абдулрахман_аль-Биши,11614736,Граф Рауль Валуа,4924,[[ВП:←|←]] Новая страница: «{{Футболист |дата рождения = 1.7.1982 |дата смерти = 15.3.2026 |молодёжные клубы = {{спортивная карьера |1996—2000|{{Флаг Саудовской Аравии|20px}} [[Ан-Наср (футбольный кл…,ru.wikipedia.org
2026-09-24T12:04:37Z,PULS_(РСЗО),11614742,Nickel nitride,8101,[[ВП:←|←]] Новая страница: «{{РСЗО |Модификация = PULS |Изображение =PULS Artillery Netherlands - Scania 8x8.jpg |Пикселы =280 |Подпись =PULS на шасси [[Scania Gryphus]] 8x8 |Классификация = модульна…,ru.wikipedia.org
2026-09-24T12:13:12Z,"Голещихин,_Игорь_Васильевич",11614747,Schrike,3515,Игорь Голещихин,ru.wikipedia.org
2026-09-24T12:14:38Z,Paralomis_longipes,11614749,A. C. Tatarinov,7719,[[ВП:←|←]] Новая страница: «{{Таксон | image file = Paralomis longipes Pl. IX The stalk-eyed Crustacea (13885349) 2.jpg | regnum = Животные | parent = Paralomis | rang = Вид | latin = Paralomis longi…,ru.wikipedia.org
2026-09-24T12:14:43Z,Вила-дус-Ремедиус,11614750,Счастливое число,4877,источник - [[:en:Vila dos Remédios]],ru.wikipedia.org
2026-09-24T12:14:59Z,Список_наград_и_номинаций_фильма_«Орудия»,11614751,007master,58814,"[[ВП:←|←]] Новая страница: «{| class=""infobox"" style=""width: 25em; text-align: left; font-size: 80%; vertical-align: middle;"" |+ <span style=""font-size: 9pt"">'''Награды и номинации фильма «[[Орудия (…",ru.wikipedia.org
2026-09-24T12:23:41Z,"Раск,_Ральф_Лесли",11614756,Андрей Романенко,2901,"[[ВП:←|←]] Новая страница: «{{ФИО}} '''Ральф Лесли Раск''' ({{lang-en|Ralph Leslie Rusk}}; {{ДР|11|7|1888}}, {{нп|Рэнтул||en|Rantoul, Illinois}}, штат [[Иллинойс]] — {{ДС|30|6|1962}}, {{МС|Нью-Йорк}}…",ru.wikipedia.org
