created_at,article,pageid,user,bytes,comment,project
2026-09-23T14:47:23Z,王明德_(清朝武官),9616619,立足东方,1286,[[WP:AES|←]]建立内容为“'''王明德'''（{{bd|1604年||1664年||catIdx=W}}），[[明朝]]末年、[[清朝]]初年将领，甘肃临夏八坊人。 [[崇祯]]年间，王明德从军，随总督三边[[洪承畴]]镇压山陕湖广民变军，升指挥同知。以游击领兵驻防汉中。[[清兵入关]]，于[[顺治]]二年（1645年）降清，仍为游击，驻守汉中，镇压抗清武装，升宁羌副将。顺治五年（16…,zh.wikipedia.org
2026-09-23T14:51:52Z,王旻_(西夏),9616620,立足东方,818,[[WP:AES|←]]建立内容为“'''王旻'''，[[北宋]]初年[[党项]]羌（[[西夏]]的前身）军事首领。 [[宋真宗]][[景德]]元年（1004年），李德明即位为西平王，封为牙校。景德二年六月，[[宋朝]]遣将招诱党项边民归附，王旻未能制止。李德明与左都押牙兼行军司马[[张浦]]商议，想要降宋，派遣王旻以[[李继迁]]遗言奉表入献，获宋真宗所赐锦袍银带。李德明所请五事，真宗…”的新…,zh.wikipedia.org
2026-09-23T14:56:24Z,长洪岭隧道,9616626,Htmlzycq,2057,"[[WP:AES|←]]建立内容为“{{infobox tunnel |image= |caption= |country= 中华人民共和国 |locale = [[重庆市]][[石柱土家族自治县]] |coordinates = {{coord|30|0|20|N|108|13|5|E|display=inline,title}} |status = 使用中 |start = |end = |…",zh.wikipedia.org
2026-09-23T15:01:28Z,塔維斯之戰_(1797年),9616629,Waylon1104,4225,[[WP:AES|←]]建立内容为“{{NoteTa |G1=人名 |G2=地名 |G3=Country}} {{Infobox military conflict | conflict = 塔維斯之戰 | partof = [[第一次反法同盟]] | image = File:Tarvisio.jpg | caption = 塔維斯附近地形 | date = 1797年3月21日—23日 |…,zh.wikipedia.org
2026-09-23T15:04:23Z,2026_Berlin_state_election,9616634,~2026-51263-56,187,​隨著近年柏林房價與租金飛漲、住房短缺危機加劇，加上通膨與移民相關議題發酵，住房法規與租金控制成為本屆選戰中最關鍵的爭議焦點,zh.wikipedia.org
2026-09-23T15:04:25Z,黑焰,9616635,Kelvin snake,5946,增加《黑焰》這本長篇小説,zh.wikipedia.org
2026-09-23T15:26:14Z,Ｌ-茶氨酸,9616655,~2026-51253-81,165,[[WP:AES|←]]建立内容为“一種補充劑，一般從茶葉（常見為綠茶的茶葉中提取），可緩解焦慮但作用十分輕微，達到安神的作用，主要用於改善睡眠。”的新页面,zh.wikipedia.org
2026-09-23T15:28:57Z,爱猫TV,9616658,Mireiko,54626,新條目,zh.wikipedia.org
2026-09-23T15:45:58Z,孫家閎,9616673,ㄚ文,3398,[[WP:AES|←]]建立内容为“{{Infobox sportsperson | name =孫家閎 | image = | birth_name = | romanizedname =Sun Chi Hung | nickname = | residence =中華民國（臺灣）台北市 | birth_date ={{birth date and age|1996|5|31|df=yes}}…,zh.wikipedia.org
2026-09-23T15:53:05Z,庞蒂尼亚公国,9616677,~2026-44834-99,1170,[[WP:AES|←]]建立内容为“'''弗里多尼亞公國'''是一個基於自由主義原則的微型國家。它最初是由一群美國青少年於1992年提出的一個「假想計畫」。 1997年，該項目正式成為一個新國家項目，其中包括2001年試圖租賃索馬利蘭領土的嘗試。但該嘗試最終失敗。 弗里多尼亞公國 未被承認的微型國家 聲稱 約翰·凱爾 成立日期 1997 聲稱擁有的面積 沒有任何 它由一位名…”的新页面,zh.wikipedia.org
2026-09-23T16:14:07Z,唐京神庙,9616687,依水东流,20804,"[[WP:AES|←]]建立内容为“{{Infobox religious building | name = 唐京神庙 | native_name = 唐京莱尚<br />（唐京莱桑） | native_name_lang = | image = Thangching Temple (or Thangjing Temple), flanked with holy & sacred flags,…",zh.wikipedia.org
2026-09-23T16:41:05Z,赤湾停车场,9616695,Lhzss8,1460,"[[WP:AES|←]]建立内容为“{{Infobox station |name = 赤湾停车场 |eng_name = |linecolour = {{深圳地铁色彩|12}} |linecolour2 = |linecolour3 = |image = File:Chiwan Stabling Yard, Shenzhen Metro (Feb 15, 2024).jpg |caption…",zh.wikipedia.org
