created_at,article,pageid,user,bytes,comment,project
2026-09-25T10:20:54Z,温子_(消歧义),9618233,Thần Đồng Cổ Nhạc,276,[[WP:AES|←]]建立内容为“'''温子''' *[[温子]]:又称苏子，[[春秋时期]][[温国]][[国君]] *[[王训 (南梁)|王训]]谥号温子 *扶阳温子[[韋承慶]] == 相关条目 == * [[同谥号庙号列表]] [[Category:諡温]] {{Disambiguation|cat=二字亞東同谥号爵位消歧義}}”的新页面,zh.wikipedia.org
2026-09-25T10:23:29Z,库姆孜,9618236,Bobby.deng,9069,新条目,zh.wikipedia.org
2026-09-25T10:24:04Z,奇安·高文,9618237,Opqrh,3099,[[WP:AES|←]]建立内容为“{{noteTA|G1=足球 }} {{Infobox football biography | name = 奇安·高文<br> Cian Coleman | image = | fullname = Cian Eric Coleman | birth_date = {{Birth date and age|2004|9|23|}} | birth_plac…,zh.wikipedia.org
2026-09-25T10:24:38Z,夏帕特·古拉,9618239,Mrmarkertw,20332,[[WP:AES|←]]建立内容为“{{Infobox person | name =夏帕特·古拉 | image = | image_upright = | caption = | native_name = شربت ګله | native_name_lang = ps | birth_date = {{circa|1972}}（53至54歲） | birth_place = [[阿富汗王…,zh.wikipedia.org
2026-09-25T10:36:06Z,Googlebook_OS,9618243,祝鱼贵,7997,自英文维基百科条目[[:en:Googlebook_OS]]翻译,zh.wikipedia.org
2026-09-25T10:47:57Z,用【循環利息】強制收回借出的魔力,9618249,Zero-chan-chan,7681,新條目,zh.wikipedia.org
2026-09-25T10:48:35Z,謝秉舟,9618250,Pchsieh9,7630,建立人物條目，依校方、公會、商工登記與新聞來源整理；使用AI輔助整理。,zh.wikipedia.org
2026-09-25T11:04:27Z,化学子,9618255,Wenlongtian,14111,[[WP:AES|←]]建立内容为“[[File:Reaction scheme of Gánti's chemoton.png|thumb|400px|化学子的反应示意图，展示了代谢、信息和结构闭合之间的相互作用。基于Gánti (2003)的图1.1<ref name=gantibook/>]] '''化学子'''（'''chemoton'''，为“化学[[自动机]]”的缩写）是指一个抽象的…,zh.wikipedia.org
2026-09-25T11:14:45Z,下河湾冶铁遗址,9618260,Windmemories,7742,[[WP:AES|←]]建立内容为“{{文物保护单位 | 级别 = 全国 | 名称 = 下河湾冶铁遗址 | 图片 = 20251003 Xiahewan Iron-Smelting Site 03.jpg | 所在 = [[河南省]][[泌阳县]] | 坐标 = {{WikidataCoord|display=it}} | 分类 = 古遗址 | 时代 = [[战国]]至[[汉朝|汉]] | 编号…,zh.wikipedia.org
2026-09-25T11:15:20Z,超循环_(化学),9618261,Wenlongtian,54454,[[WP:AES|←]]建立内容为“[[Image:Hypercycle-eigen.svg|thumb|right|一个超循环]] 在[[化学]]中，'''超循环（Hypercycle）'''是一个抽象模型，用于描述以[[周期序列|循环]]、[[自催化]]方式连接在一起的[[自我复制]]分子的组织结构。它由[[诺贝尔化学奖]]得主[[曼弗雷德·艾根]]于1967年以[[常微分方程]]形式提出，…,zh.wikipedia.org
2026-09-25T11:18:50Z,斐濟異康吉鰻,9618262,Alan li,1608,新条目,zh.wikipedia.org
