created_at,article,pageid,user,bytes,comment,project
2026-09-23T11:52:56Z,湯期安,9616476,阿道,656,[[WP:AES|←]]建立内容为“'''湯期安'''（{{bd|1981年}}），[[臺灣]]企業家，桐核麥生技公司創辦人、中華民國總統府資政[[湯文萬]]之子，具生技背景及行銷方面專長，曾任臺灣生技產業聯盟理事及鑫品置業董事長，2024年8月接任[[臺灣菸酒公司]]董事長。<ref>{{Cite news|author=鄭琪芳|url=https://ec.ltn.com.tw/articl…,zh.wikipedia.org
2026-09-23T12:05:00Z,拉康_(宗教场所),9616480,Bobby.deng,2829,新条目,zh.wikipedia.org
2026-09-23T12:12:37Z,波德巴布列,9616483,TuhansiaVuoria,1070,新条目,zh.wikipedia.org
2026-09-23T12:18:02Z,于平,9616484,HC500382,657,新条目,zh.wikipedia.org
2026-09-23T12:30:34Z,万寿山隧道,9616489,Htmlzycq,1976,"[[WP:AES|←]]建立内容为“{{infobox tunnel |image= |caption= |country= 中华人民共和国 |locale = [[重庆市]] |coordinates = {{coord|29|49|10|N|107|35|30|E|display=inline,title}} |status = 使用中 |start =[[涪陵区]][[清溪镇 (重庆市)|…",zh.wikipedia.org
2026-09-23T12:39:57Z,2026年QQ飛車手遊S聯賽秋季賽,9616494,ShengHua0618,32696,建立條目：依官方資料整理名單、賽程、比分與戰績；對戰圖改為連續實線框格，雙敗流程區分勝者及敗者路徑；AI輔助排版。,zh.wikipedia.org
2026-09-23T12:44:12Z,閣樓上的瘋女人,9616495,TianSalt,4783,[[WP:AES|←]]建立内容为“ {{Infobox book | name = 閣樓上的瘋女人 | image = | caption = | author = {{tsl|en|Sandra Gilbert|桑德拉·吉爾伯特}}<br>{{tsl|en|Susan Gubar|蘇珊·古芭}} | illustrator = | cover_artist = | country = 美國…,zh.wikipedia.org
2026-09-23T12:47:17Z,悼莊世子,9616496,Thần Đồng Cổ Nhạc,316,"[[WP:AES|←]]建立内容为“'''悼莊世子'''可以是下列人物： *蜀悼莊世子[[朱悅燫]],後追封为蜀莊王。 *吉悼莊世子[[朱祐枎]],後追封为吉悼王。 == 相关条目 == * [[同谥号庙号列表]] [[Category:諡悼莊]] [[Category:明朝宗室]] {{Disambiguation|cat=四字亞東同谥号爵位消歧義}}”的新页面",zh.wikipedia.org
2026-09-23T12:51:53Z,悼莊王,9616499,Thần Đồng Cổ Nhạc,221,[[WP:AES|←]]建立内容为“'''悼莊王'''可以指: *长阳悼莊王[[朱致楹]] *岐山悼莊王[[朱秩煉]] == 相关条目 == * [[同谥号庙号列表]] [[Category:諡悼莊]] {{Disambiguation|cat=三字亞東同谥号爵位消歧義}}”的新页面,zh.wikipedia.org
2026-09-23T12:54:23Z,QQ飛車手遊S聯賽,9616502,ShengHua0618,2984,建立S聯賽簡介、歷屆18個季賽表及2026年秋季賽連結，附來源,zh.wikipedia.org
