created_at,article,pageid,user,bytes,comment,project
2026-09-24T06:32:02Z,定型文,9617052,星幻丶碎梦,4057,新条目,zh.wikipedia.org
2026-09-24T06:32:13Z,Jack_Brooks:_Monster_Slayer,9617053,Oscar951006,1190,[[WP:AES|←]]建立内容为“'''《傑克布魯克斯：怪獸殺手》''' 《傑克布魯克斯：怪獸殺手》是由喬恩·克勞茲執導，約翰·安斯理、喬恩·克勞茲、特沃·馬休斯共同編劇，羅伯特·英格蘭德、特沃·馬休斯、丹尼爾·卡什主演的加拿大恐怖喜劇動作電影，於2007年10月9日在西班牙首映，片長85分鐘（阿根廷上映片長為90分鐘）。本片由Brookstreet Pictures和Sound Ventur…,zh.wikipedia.org
2026-09-24T06:39:09Z,富咸足球會歷年成績列表,9617055,Mtc31,32322,[[WP:AES|←]]建立内容为“{{noteta |G1=football |G2=uefa |G3=EPL |G4=FAcup | 1 = zh-hans:富勒姆足球俱乐部;zh-hk:富咸足球會;zh-tw:富勒姆足球俱樂部; | 2 = zh-hans:富勒姆;zh-hk:富咸;zh-tw:富勒姆; }} [[File:FulhamFC League Performance.svg|t…,zh.wikipedia.org
2026-09-24T06:40:01Z,武勇公,9617056,Thần Đồng Cổ Nhạc,213,[[WP:AES|←]]建立内容为“'''武勇公'''可以指: *涇武勇公[[蔣貴]] *庆武勇公[[廖永忠]] == 相关条目 == * [[同谥号庙号列表]] [[Category:諡武勇]] {{Disambiguation|cat=三字亞東同谥号爵位消歧義}}”的新页面,zh.wikipedia.org
2026-09-24T06:41:33Z,滿月號驅逐艦,9617058,Orrt0000,7130,[[WP:AES|←]]建立内容为“{{船舶信息框 | 名稱 = 滿月號驅逐艦 | 圖片 = Japanese destroyer Michitsuki in 1947.jpg | 圖片尺寸 = | 圖片說明 = 停放於船台上的滿月號<br/>（1947年5月，佐世保船舶工業） | 圖片2 = | 圖片尺寸2 = | 圖片說明2 = | 艦種 = [[驅逐艦]] | 艦級 = [[秋月級驅逐艦]…,zh.wikipedia.org
2026-09-24T06:46:44Z,花月號驅逐艦,9617060,Orrt0000,19728,[[WP:AES|←]]建立内容为“{{船舶信息框 | 名稱 = 花月號驅逐艦 | 圖片 = Hanazuki.jpg | 圖片尺寸 = 300px | 圖片說明 = | 圖片2 = | 圖片尺寸2 = | 圖片說明2 = | 艦種 = [[驅逐艦]] | 艦級 = [[秋月級驅逐艦]] | 舰名来源 = 「花」指[[櫻]]；「花月」為[[農曆]]二月的別稱 | 擁有國 = {{JPN}} |…,zh.wikipedia.org
2026-09-24T06:51:38Z,2026年亚洲运动会男子70公斤级举重比赛,9617073,Xiiaowu97,4474,[[WP:AES|←]]建立内容为“{{future sport}} {{noteTA|G1=Sports}} {{Infobox Asian Games event | event = 男子70公斤級舉重 | games = 2026年亞洲運動會 | image = [[File:Weightlifting pictogram.svg|100px]] | venue = {{lj|名古屋市中小…,zh.wikipedia.org
2026-09-24T06:52:52Z,重庆市中医院,9617084,中少,2431,创建新条目。本条目涉及到5个参考来源，其中第二手来源2个（本地主流媒体及大型门户网站2个，政府机关门户网站0个）,zh.wikipedia.org
2026-09-24T06:53:45Z,重庆医科大学附属口腔医院,9617094,中少,2778,创建新条目。本条目涉及到6个参考来源，其中第二手来源1个（本地主流媒体及大型门户网站1个，政府机关门户网站0个）,zh.wikipedia.org
2026-09-24T06:55:37Z,多重迷走神經理論,9617117,Sekidoki,4649,依據英文維基百科[[w:en:Special:Permalink/1357353995|1357353995號版本]]翻譯,zh.wikipedia.org
2026-09-24T06:56:05Z,平粮台古城遗址,9617122,Windmemories,17498,[[WP:AES|←]]建立内容为“{{文物保护单位 | 级别 = 全国 | 名称 = 平粮台古城遗址 | 图片 = 20260913 Pingliangtai Ancient City Site 03.jpg | 编号 = 193（[[第三批全国重点文物保护单位|第三批]]） | 分类 = 古遗址 | 时代 = [[新石器时代]] | 所在 = [[河南省]][[淮阳县]]（现[[周口市]][…,zh.wikipedia.org
2026-09-24T07:05:04Z,克氏異康吉鰻,9617132,Alan li,2851,新条目,zh.wikipedia.org
2026-09-24T07:08:45Z,兄妹日常,9617136,~2026-51379-96,293,[[WP:AES|←]]建立内容为“兄妹日常是一個以搞笑聞名的ｙｏｕｔｕｂｅ頻道，帳號經營者為衛道中學的謝語謙同學。 帳號主要發布其與妹妹的搞笑日常。 '''頻道初衷''' 兄妹日常 我倆兄妹的日常 我倆兄妹的搞笑日常 '''帳號''' @brother_and_sister123”的新页面,zh.wikipedia.org
2026-09-24T07:08:54Z,2026年亞洲運動會女子57公斤級舉重比賽,9617137,Xiiaowu97,4281,[[WP:AES|←]]建立内容为“{{future sport}} {{noteTA|G1=Sports}} {{Infobox Asian Games event | event = 女子57公斤級舉重 | games = 2026年亞洲運動會 | image = [[File:Weightlifting pictogram.svg|100px]] | venue = {{lj|名古屋市中小…,zh.wikipedia.org
2026-09-24T07:20:18Z,网络出征,9617152,星幻丶碎梦,2448,新条目,zh.wikipedia.org
