created_at,article,pageid,user,bytes,comment,project
2026-09-25T16:24:03Z,Museu_Nacional_de_Montenegro,7966913,Píteas,1268,"nova página: {{Info/Monumento/Wikidata |nome= Museu Nacional de Montenegro }} O '''Museu Nacional de Montenegro''' ({{langx|cnr|''Narodni muzej Crne Gore''}}) está localizado em [[Cetinje]], a capita…",pt.wikipedia.org
2026-09-25T16:28:32Z,Palácio_do_Rei_Nicolau,7966917,Píteas,1284,"nova página: {{Info/Monumento/Wikidata |nome=Palácio do Rei Nicolau }} O '''Palácio do Rei Nicolau''', também conhecido como '''Palácio Real de Nikšić''', é uma (antiga) residência real em [[Nikšić]]…",pt.wikipedia.org
2026-09-25T16:36:25Z,Biljarda,7966918,Píteas,987,"nova página: {{Info/Monumento/Wikidata |nome=Biljarda }} '''Biljarda''', também conhecida como '''Palácio de Pedro II Petrović-Njegoš''', é antigo palácio real, localizado nas proximidades do [[Moste…",pt.wikipedia.org
2026-09-25T16:38:02Z,Acordo_de_Não_Persecução_Penal,7966920,Joao0Paulo,6449,"nova página: O '''Acordo de Não Persecução Penal''' (ANPP) é um [[negócio jurídico]] processual penal extrajudicial, personalíssimo e bilateral, firmado na fase pré-processual entre o Ministério Públ…",pt.wikipedia.org
2026-09-25T16:38:50Z,Submarino_soviético_K-129_(1960),7966921,Skiperd,40718,"Tradução de ""https://en.wikipedia.org/wiki/Soviet_submarine_K-129_(1960)#""",pt.wikipedia.org
2026-09-25T16:44:18Z,Interferência_do_governo_chinês_nas_eleições_federais_canadenses_de_2019_e_2021,7966926,Racnela21,130602,O conteúdo desta edição foi traduzido do artigo existente da Wikipédia em inglês em [[:en:Chinese government interference in the 2019 and 2021 Canadian federal elections]]; veja o histórico para a at…,pt.wikipedia.org
2026-09-25T16:45:16Z,Projeto_Azorian,7966929,Skiperd,44375,"Tradução de ""en.wikipedia.org/wiki/Project_Azorian""",pt.wikipedia.org
2026-09-25T16:50:10Z,Naibe,7966935,Renato de Carvalho Ferreira,8718,"nova página: '''Naibe''' ({{langx|ar|نائب||''nāʾib''}}; pl. نواب, ''nuwwāb'') era, nos Estados islâmicos, a designação de um representante ou substituto investido para exercer, por delegação, as atri…",pt.wikipedia.org
2026-09-25T16:51:08Z,Palácio_Real_de_Bar,7966936,Píteas,1593,"nova página: {{Info/Monumento/Wikidata |nome=Palácio Real de Bar | imagem = King Nicola's Palace 2011.jpg}} O '''Palácio Real de Bar''', também conhecido como '''Villa Topolica''', é uma antiga resid…",pt.wikipedia.org
2026-09-25T16:52:59Z,"Muslim_Mosque,_Inc.",7966938,Hlourencoam,3766,"Criada por tradução da página ""[[:en:Special:Redirect/revision/1373896829|Muslim Mosque, Inc.]]""",pt.wikipedia.org
2026-09-25T16:53:45Z,Koji_Fukada,7966939,Hughyee,2355,"nova página: {{Info/Ator | nome = Koji Fukada | imagem = Fukada Koji from ""Harmonium"" at Opening Ceremony of the Tokyo International Film Festival 2016 (32799558474).jpg | imagem_legenda = Fukada em…",pt.wikipedia.org
2026-09-25T16:59:11Z,USS_Thresher_(SSN-593),7966943,Skiperd,62665,"Tradução de ""https://en.wikipedia.org/wiki/USS_Thresher_(SSN-593)""",pt.wikipedia.org
2026-09-25T17:05:31Z,Charline_Bourgeois-Tacquet,7966947,Hughyee,2126,nova página: {{Info/Ator | nome = Charline Bourgeois-Tacquet | imagem = Charline Bourgeois Tacquet aux Rails d'or 2018 (cropped).jpg | imagem_legenda = Charline no [[Festival de Cannes 2018|Festival…,pt.wikipedia.org
2026-09-25T17:16:50Z,SOSUS,7966952,Skiperd,67123,"Tradução de ""https://en.wikipedia.org/wiki/SOSUS""",pt.wikipedia.org
