created_at,article,pageid,user,bytes,comment,project
2026-09-25T00:20:32Z,Jeanne_Herry,7966320,Hughyee,2186,nova página: {{Info/Ator | nome = Jeanne Herry | imagem = Jeanne Herry at the Cannes Film Festival (cropped).jpg | imagem_legenda = Henry em 2026 em [[Festival de Cannes 2026|Cannes]] | nascimento_da…,pt.wikipedia.org
2026-09-25T00:26:16Z,Benevenuto_da_Silveira_Lobo,7966326,Lechatjaune,11869,versão inicial,pt.wikipedia.org
2026-09-25T00:29:50Z,Warcraft_III_Reforged:_Forsaken_Kingdom,7966337,Dudufd3466,9259,Criação de uma nova página sobre um pacote de expansão de jogo eletrônico e adição de conteúdo,pt.wikipedia.org
2026-09-25T00:32:04Z,Marie_Kreutzer,7966343,Hughyee,2632,nova página: {{Info/Ator | nome = Marie Kreutzer | imagem = Österreichischer Filmpreis 2019 Foto Call Marie Kreutzer.jpg | imagem_legenda = Kreutzer em 2019 | nascimento_data = {{dni|25|8|1977|lang=b…,pt.wikipedia.org
2026-09-25T00:35:17Z,Bil_Nsongo,7966352,Brítez,9229,n,pt.wikipedia.org
2026-09-25T00:41:24Z,Thiago_Pitarch,7966356,Brítez,8379,n,pt.wikipedia.org
2026-09-25T00:47:42Z,Voo_1732_da_K2_Airways,7966359,Ksnsnns,3310,"Criada por tradução da secção inicial da página ""[[:en:Special:Redirect/revision/1375208056|K2 Airways Flight 1732]]""",pt.wikipedia.org
2026-09-25T00:48:08Z,Caso_Comunidades_Quilombolas_de_Alcântara_versus_Brasil,7966360,Joao0Paulo,5319,"nova página: O '''Caso das Comunidades Quilombolas de Alcântara vs. Brasil''' é uma demanda contenciosa perante a [[Corte Interamericana de Direitos Humanos]] (Corte IDH), cuja sentença de exceções p…",pt.wikipedia.org
2026-09-25T00:54:09Z,Na_Hong-jin,7966369,Hughyee,3016,nova página: {{Info/Ator | nome = Na Hong-jin | imagem = Na Hong-jin at the 2026 Cannes Film Festival (cropped).jpg | imagem_legenda = Na Hong-jin no [[Festival de Cannes 2026|Festival de Cannes]] de…,pt.wikipedia.org
2026-09-25T00:56:01Z,Pol_Lozano,7966374,Brítez,7449,n,pt.wikipedia.org
2026-09-25T00:56:38Z,Casa_dos_Ventos,7966377,David Jose Sousa Arruda,15277,"Criação do página sobre a Casa dos Ventos, com histórico da empresa, atuação, projetos e referências;",pt.wikipedia.org
2026-09-25T00:57:15Z,União_Desportiva_Alagoana,7966379,HPompePC,6176,"Criada por tradução da página ""[[:de:Special:Redirect/revision/269514180|UD Alagoana]]""",pt.wikipedia.org
2026-09-25T01:05:02Z,Fabinho_Campelo,7966382,Icarosantosmelo,5187,/* */,pt.wikipedia.org
