created_at,article,pageid,user,bytes,comment,project
2026-09-26T05:23:19Z,Jean_Héring,84331157,MisterCake,517,[[WP:AES|←]]Created page with ''''Jean Héring''' (1890–1966) was an [[Alsatians (people)|Alsatian]] [[Philosophy|philosopher]] and [[Theology|theologian]] influenced by the [[Phenomenology (philosoph…,en.wikipedia.org
2026-09-26T05:25:39Z,Indy_beetle/William_N._Reed,84331173,Indy beetle,2846,"[[WP:AES|←]]Created page with ''''William Nikolaus Reed''' was a German-American military officer. == Early life == William Nikolaus Reed was born on May 30, 1824 on the island of [[Saint Croix]], pa…",en.wikipedia.org
2026-09-26T05:26:08Z,2026_Heat_Latin_Music_Awards,84331176,Curiosidadetp1,19125,[[WP:AES|←]]Created page with '{{Short description|2026 award ceremony}} {{Use mdy dates|date=September 2026}} {{Use American English|date=September 2026}} {{Infobox award | name = 2026 HEAT Latin Mu…,en.wikipedia.org
2026-09-26T05:26:37Z,Shaheed_Dr_Syed_Muhammad_Ali_Naqvi,84331180,Syed Afhaam Haider,5927,[[WP:AES|←]]Created page with '{{Short description|Pakistani Shia leader (1952–1995)}} {{Infobox religious biography | name = Dr. Shaheed Syed Muhammad Ali Naqvi | caption = سفیرِ انقلاب شہید ڈاکٹر س…,en.wikipedia.org
2026-09-26T05:36:54Z,Main_Hall_of_Jongmyo_Shrine,84331219,Mar del Este,7850,creation (translated),en.wikipedia.org
2026-09-26T05:37:03Z,Hylaeus_serotinellus,84331220,Maias,2538,new page,en.wikipedia.org
2026-09-26T05:37:39Z,Sepak_takraw_at_the_2026_Asian_Games_–_Men's_team_regu,84331222,LuigiMcpe4549,11034,[[WP:AES|←]]Created page with '{{short description|None}} {{Infobox sports competition event |event = Men's team regu |games = 2026 Asian Games |venue = Nagoya City Mizuho Park Gymnasium |date = 20–2…,en.wikipedia.org
2026-09-26T05:37:51Z,"Boyce's_Mill,_Norton_Subcourse",84331223,Mjroots,3509,create new windmill article,en.wikipedia.org
2026-09-26T05:45:20Z,Shinichi_Shimoyama,84331262,インなんとかさん,7233,"[[WP:AES|←]]Created page with '{{Short description|Japanese fraudster, gangstar, robber and serial killer}} {{Infobox serial killer | name = Shinichi Shimoyamd | image = | alt = | caption = | birth_n…",en.wikipedia.org
2026-09-26T05:52:47Z,Monotes_hirtii,84331275,Tom Radulovich,1301,"[[WP:AES|←]]Created page with '{{Short description|Species of flowering plant}} {{Speciesbox |image = |status = EN |status_system = IUCN3.1 |status_ref = <ref name = iucn>{{make cite IUCN|De Block, P…",en.wikipedia.org
2026-09-26T06:08:47Z,Athletics_at_the_2026_Asian_Games_–_Men's_marathon,84331334,Magentic Manifestations,5185,create,en.wikipedia.org
2026-09-26T06:09:26Z,Thézan_Castle,84331340,Marianne Casamance,3147,[[WP:AES|←]]Created page with '{{Infobox building | name = Thézan Castle | image = Château de Thézan - fontaine cours d'honneur.jpg | image_size = | image_alt = | image_caption = | coordinates = <!--…,en.wikipedia.org
2026-09-26T06:14:14Z,Athletics_at_the_2026_Asian_Games_–_Women's_marathon,84331346,Magentic Manifestations,5137,create,en.wikipedia.org
