created_at,article,pageid,user,bytes,comment,project
2026-09-24T11:21:28Z,アニル・ラーヴィプーディ,5298384,Hruygo,21762,"[[:en:Anil Ravipudi]] 02:59, 22 August 2026 UTCの翻訳。",ja.wikipedia.org
2026-09-24T11:27:34Z,バラク_(コンゴタン部),5298386,カラ,5619,[[WP:AES|←]]新しいページ: 「'''バラク'''（{{Lang-mn|Baraq}}、? - [[1276年]]）は、[[クビライ]]に仕えた[[コンゴタン]]出身の人物。『[[元史]]』などの[[漢文]]史料では八剌(bālà)と記される。 == 概要 == バイバクの曾祖父の[[モンリク・エチゲ]]はチンギス・カンの義父として功臣筆頭に位置づけられた人物で、またバイバクの祖父の[…,ja.wikipedia.org
2026-09-24T11:33:56Z,坂東市議会,5298388,Kimura kaminoyama,3033,新設,ja.wikipedia.org
2026-09-24T11:34:22Z,TenPayGo,5298389,VynelKroXernavex,8987,[[WP:AES|←]]新しいページ: 「{{Infobox Software | 名称 = TenPayGo | 開発元 = [[テンセント]]（[[WeChat Pay]]チーム） | 初版 = {{Start date and age|2026|6|21}}（iOS） | 対応OS = [[iOS]]、[[Android]] | 種別 = [[電子決済]]、モバイル決済 }} '''Ten…,ja.wikipedia.org
2026-09-24T11:34:51Z,主観主義写真,5298390,Fontana2026,11877,[[WP:AES|←]]新しいページ: 「{{Short description|1950年代にドイツで提唱された写真表現}} '''主観主義写真'''（しゅかんしゅぎしゃしん、{{lang-en|Subjective Photography}}、{{lang-de|Subjektive Fotografie}}）は、ドイツの写真家[[オットー・シュタイネルト]]が1951年に開催した展覧会「サ…,ja.wikipedia.org
2026-09-24T11:40:18Z,HBWバーリンゲン＝ヴァイルシュテッテン,5298395,Denfrlatin,37533,"翻訳元履歴：[[de:HBW Balingen-Weilstetten]] (16:01, 7. Jul. 2026, CEST, UTC+2)",ja.wikipedia.org
2026-09-24T11:40:39Z,海猿_(フジテレビ制作版),5298396,タケナカ,80127,[[海猿]] 2026年9月23日 (水) 02:47(UTC)の版より分割。,ja.wikipedia.org
2026-09-24T11:55:51Z,ケルゲレンジェンツーペンギン,5298400,岡澤セオン,7634,[[WP:AES|←]]新しいページ: 「{{生物分類表 | 名称 = ケルゲレンジェンツーペンギン | 省略 = | 色 = lightblue | 画像 = | 画像キャプション = | 分類体系 = | 界 = [[動物界]] [[w:Animalia|Animalia]] | 門 = [[脊索動物門]] [[w:Chordata|Chordata]] | 綱 = [[鳥綱]] [[w:A…,ja.wikipedia.org
2026-09-24T11:57:37Z,新聞広報課,5298401,6636六六三六,568,[[WP:AES|←]]新しいページ: 「'''新聞広報課'''（しんぶんこうほうか）は、[[熊本大学教育学部附属中学校]]に設置されている課活動の一つである。 == 概要 == 月1回の新聞発行を主な常時活動としている。また、新聞発行以外にも複数の活動を行っている。 かつては、紙での新聞配布が主流だったが、現在ではデジタルでの新聞配布が主流となった。 近年では、生徒…」,ja.wikipedia.org
2026-09-24T12:01:04Z,ブラルキ_(コンゴタン部),5298402,カラ,5022,[[WP:AES|←]]新しいページ: 「'''ブラルキ'''（{{Lang-mn|Buralqi}}、? - [[1276年]]）は、[[クビライ]]に仕えた[[コンゴタン]]出身の人物。『[[元史]]』などの[[漢文]]史料では不蘭奚(bùlánxī)と記される。 == 概要 == バイバクの曾祖父の[[モンリク・エチゲ]]はチンギス・カンの義父として功臣筆頭に位置づけられた人物で、またバイ…,ja.wikipedia.org
